Title,Player,Card Number,Set,Manufacturer,Season,League,Features,Images,Market Avg (eBay 90d USD),Last Sold Raw (USD),Last Sold Raw Title,Last Sold Raw URL,Last Sold Raw Ended,Team,id,sport,year,set,subset,card_number,player,team,league,parallel,insert,rookie,autograph,serial_number,grade,condition,quantity,purchase_price,value,currency,notes,image,image_back,source,timestamp,Custom label (SKU),Notes
2025 Topps Chrome Sapphire MLS Idan Toklomati Pitch Prodigies #199,Idan Toklomati,199,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,Pitch Prodigies,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/idan_toklomati__2025_topps_chrome_sapphire_mls__charlotte_fc__199__pitch_prodigies__front.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/idan_toklomati__2025_topps_chrome_sapphire_mls__charlotte_fc__199__pitch_prodigies__back.png,,,,,,Charlotte FC,c_cd07af12,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,199,Idan Toklomati,Charlotte FC,MLS,Pitch Prodigies,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/idan_toklomati__2025_topps_chrome_sapphire_mls__charlotte_fc__199__pitch_prodigies__front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/idan_toklomati__2025_topps_chrome_sapphire_mls__charlotte_fc__199__pitch_prodigies__back.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Idan Toklomati Blue Sapphire #101,Idan Toklomati,101,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,Blue Sapphire,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/idan_toklomati__2025_topps_chrome_sapphire_mls__charlotte_fc__101__blue_sapphire.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/idan_toklomati__2025_topps_chrome_sapphire_mls__charlotte_fc__101__blue_sapphire__back.png,,,,,,Charlotte FC,c_03c35528,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,101,Idan Toklomati,Charlotte FC,MLS,Blue Sapphire,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/idan_toklomati__2025_topps_chrome_sapphire_mls__charlotte_fc__101__blue_sapphire__back.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/idan_toklomati__2025_topps_chrome_sapphire_mls__charlotte_fc__101__blue_sapphire.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2026 Topps Chrome Premier League Omar Marmoush Alive & Kicking #Ak-20,Omar Marmoush,Ak-20,2026 Topps Chrome Premier League,Topps,2026,Premier League,Alive & Kicking,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/classic_card2_0007_Layer-11.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/classic_card2_0004_Layer-2.png,,,,,,Manchester City,c_67820389,Soccer,2026.0,2026 Topps Chrome Premier League,,Ak-20,Omar Marmoush,Manchester City,Premier League,Alive & Kicking,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/classic_card2_0007_Layer-11.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/classic_card2_0004_Layer-2.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Kristijan Kahlina Blue Sapphire #5,Kristijan Kahlina,5,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,Blue Sapphire,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/kristijan_kahlina__2025_topps_chrome_sapphire_mls__charlotte_fc__5__blue_sapphire__front.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/kristijan_kahlina__2025_topps_chrome_sapphire_mls__charlotte_fc__5__blue_sapphire__back.png,,,,,,Charlotte FC,c_525c1e3c,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,5,Kristijan Kahlina,Charlotte FC,MLS,Blue Sapphire,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/kristijan_kahlina__2025_topps_chrome_sapphire_mls__charlotte_fc__5__blue_sapphire__front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/kristijan_kahlina__2025_topps_chrome_sapphire_mls__charlotte_fc__5__blue_sapphire__back.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Emil Forsberg #8,Emil Forsberg,8,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0006_Layer-31.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0000_Layer-37.png,,,,,,New York RedBulls,c_8ed8563a,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,8,Emil Forsberg,New York RedBulls,MLS,,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0006_Layer-31.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0000_Layer-37.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2026 Panini Prizm Monopoly FIFA World Cup Soccer Dennis Bergkamp Green Wave #74,Dennis Bergkamp,74,2026 Panini Prizm Monopoly FIFA World Cup Soccer,Panini,2026,FIFA World Cup,Green Wave,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-A224F8C714F8-5_4.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-0689A4F825F0-6_4.png,,,,,,Netherlands,c_4d48e3b2,Soccer,2026.0,2026 Panini Prizm Monopoly FIFA World Cup Soccer,,74,Dennis Bergkamp,Netherlands,FIFA World Cup,Green Wave,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-A224F8C714F8-5_4.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-0689A4F825F0-6_4.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2026 Panini Prizm Monopoly FIFA World Cup Soccer Robert Lewandowski Blue Wave Re,Robert Lewandowski,84,2026 Panini Prizm Monopoly FIFA World Cup Soccer,Panini,2026,FIFA World Cup,Blue Wave Refractor,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-A224F8C714F8-3_5.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-A224F8C714F8-4_5.png,,,,,,Poland,c_47db950c,Soccer,2026.0,2026 Panini Prizm Monopoly FIFA World Cup Soccer,,84,Robert Lewandowski,Poland,FIFA World Cup,Blue Wave Refractor,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-A224F8C714F8-3_5.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-A224F8C714F8-4_5.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2026 Panini Prizm Monopoly FIFA World Cup Soccer Robert Lewandowski Green Wave R,Robert Lewandowski,84,2026 Panini Prizm Monopoly FIFA World Cup Soccer,Panini,2026,FIFA World Cup,Green Wave Refractor,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-A224F8C714F8-3_6.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-A224F8C714F8-4_6.png,,,,,,Poland,c_ab140435,Soccer,2026.0,2026 Panini Prizm Monopoly FIFA World Cup Soccer,,84,Robert Lewandowski,Poland,FIFA World Cup,Green Wave Refractor,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-A224F8C714F8-3_6.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Monopoly%20image-A224F8C714F8-4_6.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Rodrigo De Paul #134,Rodrigo De Paul,134,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0022_Layer-15.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0016_Layer-21.png,,,,,,Inter Miami FC,c_5b9ff501,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,134,Rodrigo De Paul,Inter Miami FC,MLS,,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0022_Layer-15.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0016_Layer-21.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Thierry Henry #14,Thierry Henry,14,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/thierry_henry__2025_topps_chrome_sapphire_mls__nyrb__14__blue_sapphire_refractor__front.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/thierry_henry__2025_topps_chrome_sapphire_mls__nyrb__14__blue_sapphire_refractor__back.png,,,,,,New York RedBulls,c_53f3a3f4,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,14,Thierry Henry,New York RedBulls,MLS,,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/thierry_henry__2025_topps_chrome_sapphire_mls__nyrb__14__blue_sapphire_refractor__front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/thierry_henry__2025_topps_chrome_sapphire_mls__nyrb__14__blue_sapphire_refractor__back.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Georgi Minoungou Fast Lane #FL-30,Georgi Minoungou,FL-30,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,Fast Lane,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/georgi_minoungou__2025_topps_chrome_sapphire_mls__seattle_sounders__fl_30__fast_lane__front.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/georgi_minoungou__2025_topps_chrome_sapphire_mls__seattle_sounders__fl_30__fast_lane__back.png,,,,,,Seattle Sounders,c_ad09f9c4,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,FL-30,Georgi Minoungou,Seattle Sounders,MLS,Fast Lane,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/georgi_minoungou__2025_topps_chrome_sapphire_mls__seattle_sounders__fl_30__fast_lane__front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/georgi_minoungou__2025_topps_chrome_sapphire_mls__seattle_sounders__fl_30__fast_lane__back.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Liel Abada Blue Sapphire #46,Liel Abada,46,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,Blue Sapphire,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/liel_abada__2025_topps_chrome_sapphire_mls__charlotte_fc__46__blue_sapphire__front.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/liel_abada__2025_topps_chrome_sapphire_mls__charlotte_fc__46__blue_sapphire__back.png,,,,,,Charlotte FC,c_24b6b016,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,46,Liel Abada,Charlotte FC,MLS,Blue Sapphire,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/liel_abada__2025_topps_chrome_sapphire_mls__charlotte_fc__46__blue_sapphire__front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/liel_abada__2025_topps_chrome_sapphire_mls__charlotte_fc__46__blue_sapphire__back.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Mohammed Sofo Fast Lane #FL-20,Mohammed Sofo,FL-20,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,Fast Lane,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__fl_20__fast_lane__front_2.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__fl_20__fast_lane__back_2.png,,,,,,New York RedBulls,c_ff3c4e17,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,FL-20,Mohammed Sofo,New York RedBulls,MLS,Fast Lane,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__fl_20__fast_lane__front_2.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__fl_20__fast_lane__back_2.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Mohammed Sofo Pitch Prodigies #190,Mohammed Sofo,190,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,Pitch Prodigies,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__190__pitch_prodigies__front.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__190__pitch_prodigies__back.png,,,,,,New York RedBulls,c_7a3687e9,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,190,Mohammed Sofo,New York RedBulls,MLS,Pitch Prodigies,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__190__pitch_prodigies__front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__190__pitch_prodigies__back.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Mohammed Sofo #56,Mohammed Sofo,56,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__56__blue_sapphire_refractor__front.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__56__blue_sapphire_refractor__back.png,,,,,,New York RedBulls,c_baf82d77,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,56,Mohammed Sofo,New York RedBulls,MLS,,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__56__blue_sapphire_refractor__front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mohammed_sofo__2025_topps_chrome_sapphire_mls__nyrb__56__blue_sapphire_refractor__back.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Wiktor Bogacz #83,Wiktor Bogacz,83,2025 Topps Chrome Sapphire MLS,Topps,2025,MLS,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0007_Layer-30.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0001_Layer-36.png,,,,,,New York RedBulls,c_8141a718,Soccer,2025.0,2025 Topps Chrome Sapphire MLS,,83,Wiktor Bogacz,New York RedBulls,MLS,,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0007_Layer-30.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0001_Layer-36.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Tomas Aviles #72,Tomas Aviles,72,Topps Chrome Sapphire MLS Sapphire,Topps,2025,MLS,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_2_0009_Layer-3.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_2_0004_Layer-8.png,,,,,,Inter Miami FC,c_e2658bd3,Soccer,2025.0,Topps Chrome Sapphire MLS Sapphire,,72,Tomas Aviles,Inter Miami FC,MLS,,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_2_0009_Layer-3.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_2_0004_Layer-8.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Telasco Segovia Fast Lane #FL-5,Telasco Segovia,FL-5,Topps Chrome Sapphire MLS Sapphire,Topps,2025,MLS,Fast Lane,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_2_0006_Layer-6.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_2_0000_Layer-12.png,,,,,,Inter Miami FC,c_bcc22c9a,Soccer,2025.0,Topps Chrome Sapphire MLS Sapphire,,FL-5,Telasco Segovia,Inter Miami FC,MLS,Fast Lane,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_2_0006_Layer-6.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_2_0000_Layer-12.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2026 Panini Prizm Monopoly FIFA World Cup Soccer Federico Valverde Blue Wave #65,Federico Valverde,65,2026 Panini Prizm Monopoly FIFA World Cup Soccer,Panini,2026,FIFA World Cup,Blue Wave,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0018_Layer-6.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0012_Layer-12.png,,,,,,Uruguay,c_5ed8bfd4,Soccer,2026.0,2026 Panini Prizm Monopoly FIFA World Cup Soccer,,65,Federico Valverde,Uruguay,FIFA World Cup,Blue Wave,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0018_Layer-6.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0012_Layer-12.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2026 Panini Prizm Monopoly FIFA World Cup Soccer Federico Chiesa Silver #35,Federico Chiesa,35,2026 Panini Prizm Monopoly FIFA World Cup Soccer,Panini,2026,FIFA World Cup,Silver,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0020_Layer-4.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0014_Layer-10.png,,,,,,Italy,c_5eae0984,Soccer,2026.0,2026 Panini Prizm Monopoly FIFA World Cup Soccer,,35,Federico Chiesa,Italy,FIFA World Cup,Silver,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0020_Layer-4.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0014_Layer-10.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome MLS Kaick Prism #200,Kaick,200,2025 Topps Chrome MLS,Topps,2025,MLS,Prism,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/classic_cards_3_0001_Layer-18.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/classic_cards_3_0007_Layer-12.png,,,,,,FC Dallas,c_bfbd4ba3,Soccer,2025.0,2025 Topps Chrome MLS,,200,Kaick,FC Dallas,MLS,Prism,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/classic_cards_3_0001_Layer-18.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/classic_cards_3_0007_Layer-12.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
2025 Topps Chrome Sapphire MLS Jordi Alba #41,Jordi Alba,41,Topps Chrome Sapphire MLS Sapphire,Topps,2025,MLS,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0020_Layer-17.png|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0014_Layer-23.png,,,,,,Inter Miami FC,c_46cb6c7d,Soccer,2025.0,Topps Chrome Sapphire MLS Sapphire,,41,Jordi Alba,Inter Miami FC,MLS,,,0.0,0.0,,,raw,1.0,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0020_Layer-17.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sapphire_3_0014_Layer-23.png,ebay_merge_2026-04-15,2026-04-15T22:41:01Z,261328.0,
