Title,Player,Card Number,Set,Manufacturer,Season,League,Features,Images,Market Avg (eBay 90d USD),Last Sold Raw (USD),Last Sold Raw Title,Last Sold Raw URL,Last Sold Raw Ended,Team,id,sport,year,set,subset,card_number,player,team,league,parallel,insert,rookie,autograph,serial_number,grade,condition,quantity,purchase_price,value,currency,notes,image,image_back,source,timestamp,Custom label (SKU),Notes
2024 Topps Finest MLS Sebastian Driussi,Sebastian Driussi,PF24,Topps Finest MLS,Topps,2024,MLS,-,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0010_Layer%2096.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0004_Layer%20102.jpg,,,,,,Austin FC,c_5868baf8,,2024,Topps Finest MLS,,PF24,Sebastian Driussi,Austin FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0010_Layer%2096.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0004_Layer%20102.jpg,,2026-02-04T01:59:04.879Z,,
2024 Topps Finest MLS Cristian Arango,Cristian Arango,13,Topps Finest MLS,Topps,2024,MLS,-,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0011_Layer%2095.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0005_Layer%20101.jpg,,,,,,San Jose Earthquakes,c_43b9461a,,2024,Topps Finest MLS,,13,Cristian Arango,San Jose Earthquakes,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0011_Layer%2095.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0005_Layer%20101.jpg,,2026-02-04T01:59:04.879Z,,
2024 Topps Finest MLS Diego Luna,Diego Luna,17,Topps Finest MLS,Topps,2024,MLS,-,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0007_Layer%20149.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0001_Layer%20155.jpg,,,,,,Real Salt Lake,c_4ed5d541,,2024,Topps Finest MLS,,17,Diego Luna,Real Salt Lake,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0007_Layer%20149.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0001_Layer%20155.jpg,,2026-02-04T01:59:04.879Z,,
2024 Topps Finest MLS Hugo Cuypers,Hugo Cuypers,7,Topps Finest MLS,Topps,2024,MLS,Base,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0008_Layer%20148.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0002_Layer%20154.jpg,,,,,,Chicago Fire FC,c_935334e0,,2024,Topps Finest MLS,,7,Hugo Cuypers,Chicago Fire FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0008_Layer%20148.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0002_Layer%20154.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA Emiliano Martinez Crunch Time,Emiliano Martinez,19,Panini Donruss FIFA,Panini,2024,FIFA,Crunch Time,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0008_Layer%20160.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0002_Layer%20166.jpg,,,,,,Argentina,c_db30e15f,,2024,Panini Donruss FIFA,,19,Emiliano Martinez,Argentina,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0008_Layer%20160.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0002_Layer%20166.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA Julian Alvarez Pitch Kings,Julian Alvarez,22,Panini Donruss FIFA,Panini,2024,FIFA,Pitch Kings,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0009_Layer%20159.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0003_Layer%20165.jpg,,,,,,Argentina,c_8ea15c3b,,2024,Panini Donruss FIFA,,22,Julian Alvarez,Argentina,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0009_Layer%20159.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0003_Layer%20165.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA Alejandro Garnacho Crunch Time,Alejandro Garnacho,22,Panini Donruss FIFA,Panini,2024,FIFA,Crunch Time,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0011_Layer%20157.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0005_Layer%20163.jpg,,,,,,Argentina,c_d786d070,,2024,Panini Donruss FIFA,,22,Alejandro Garnacho,Argentina,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0011_Layer%20157.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0005_Layer%20163.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA Lautaro Martinez Net Marvels,Lautaro Martinez,22,Panini Donruss FIFA,Panini,2024,FIFA,Net Marvels,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0010_Layer%20158.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0004_Layer%20164.jpg,,,,,,Argentina,c_99231ddb,,2024,Panini Donruss FIFA,,22,Lautaro Martinez,Argentina,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0010_Layer%20158.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0004_Layer%20164.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA Valentin Barco Optic-Argyle,Valentin Barco,185,Panini Donruss FIFA,Panini,2024-25,Premier League,Optic-Argyle,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0007_Layer%20161.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0001_Layer%20167.jpg,,,,,,Argentina,c_f060ba03,,2024,Panini Donruss FIFA,,185,Valentin Barco,Argentina,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0007_Layer%20161.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0001_Layer%20167.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA Nicolas Otamendi Optic-Argyle,Nicolas Otamendi,83,Panini Donruss FIFA,Panini,2024-25,Primeira Liga,Optic-Argyle,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0007_Layer%20175.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0001_Layer%20181.jpg,,,,,,Argentina,c_1994f222,,2024,Panini Donruss FIFA,,83,Nicolas Otamendi,Argentina,Primeira Liga,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0007_Layer%20175.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0001_Layer%20181.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA Phil Foden,Phil Foden,66,Panini Donruss FIFA,Panini,2024,Premier League,-,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0009_Layer%20172.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0003_Layer%20178.jpg,,,,,,Manchester City,c_d2b3b3b4,,2024,Panini Donruss FIFA,,66,Phil Foden,Manchester City,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0009_Layer%20172.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0003_Layer%20178.jpg,,2026-02-04T01:59:04.879Z,,
2024 Topps Finest MLS CF Montreal Team Logo,Montreal,TL3,Topps Finest MLS,Topps,2024,MLS,Team Logo,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0008_Layer%20173.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0002_Layer%20179.jpg,,,,,,CF Montreal,c_57dd0ed0,,2024,Topps Finest MLS,,TL3,Montreal,CF Montreal,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0008_Layer%20173.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0002_Layer%20179.jpg,,2026-02-04T01:59:04.879Z,,
2023-24 Topps Stadium Club Chrome UEFA Achraf Hakimi Say Cheese,Warren Zaire-Emery,SCWZE,Topps Stadium Club Chrome UEFA,Topps,2024,Ligue 1,Say Cheese!,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0006_Layer%20112.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0000_Layer%20118.jpg,,,,,,Paris Saint-Germain F.C.,c_ac680cb7,,2024,Topps Stadium Club Chrome UEFA,,SCWZE,Warren Zaire-Emery,Paris Saint-Germain F.C.,Ligue 1,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0006_Layer%20112.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0000_Layer%20118.jpg,,2026-02-04T01:59:04.879Z,,
2023-24 Topps Stadium Club Chrome UEFA Achraf Hakimi Say Cheese,Achraf Hakimi,SCAH,Topps Stadium Club Chrome UEFA,Topps,2024,Ligue 1,Say Cheese!,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0008_Layer%20110.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0002_Layer%20116.jpg,,,,,,Paris Saint-Germain F.C.,c_2c4b250b,,2024,Topps Stadium Club Chrome UEFA,,SCAH,Achraf Hakimi,Paris Saint-Germain F.C.,Ligue 1,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0008_Layer%20110.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0002_Layer%20116.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA 19 Lorenzo Pellegrini Silver,Lorenzo Pellegrini,19,Panini Donruss FIFA,Panini,2024-25,FIFA,Silver,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0010_Layer%20171.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0004_Layer%20177.jpg,,,,,,Italy,c_a30093c9,,2024,Panini Donruss FIFA,,19,Lorenzo Pellegrini,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0010_Layer%20171.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0004_Layer%20177.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA Pitch Kings 7 Alessandro Bastoni,Alessandro Bastoni,7,Panini Donruss FIFA,Panini,2024-25,FIFA,Pitch Kings,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0009_Layer%20173.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0003_Layer%20179.jpg,,,,,,Italy,c_cf0282b0,,2024,Panini Donruss FIFA,,7,Alessandro Bastoni,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0009_Layer%20173.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0003_Layer%20179.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA Net Marvels 18 Federico Chiesa,Federico Chiesa,18,Panini Donruss FIFA,Panini,2024-25,FIFA,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0010_Layer%20172.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0004_Layer%20178.jpg,,,,,,Italy,c_125d7cde,,2024,Panini Donruss FIFA,,18,Federico Chiesa,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0010_Layer%20172.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0004_Layer%20178.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA 17 Mateo Retegui,Mateo Retegui,17,Panini Donruss FIFA,Panini,2024-25,FIFA,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0011_Layer%20171.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0005_Layer%20177.jpg,,,,,,Italy,c_4150b332,,2024,Panini Donruss FIFA,,17,Mateo Retegui,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0011_Layer%20171.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0005_Layer%20177.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA 24 Riccardo Calafiori Optic-Argyle,Riccardo Calafiori,24,Panini Donruss FIFA,Panini,2024-25,FIFA,Optic-Argyle,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0008_Layer%20174.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0002_Layer%20180.jpg,,,,,,Italy,c_aa249b56,,2024,Panini Donruss FIFA,,24,Riccardo Calafiori,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0008_Layer%20174.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0002_Layer%20180.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA 27 Federico Dimarco,Federico Dimarco,27,Panini Donruss FIFA,Panini,2024-25,FIFA,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0006_Layer%20176.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0000_Layer%20182.jpg,,,,,,Italy,c_793c3bd8,,2024,Panini Donruss FIFA,,27,Federico Dimarco,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0006_Layer%20176.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0000_Layer%20182.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA Rookie Kings 7 Benjamin Tanimu,Benjamin Tanimu,7,Panini Donruss FIFA,Panini,2024-25,FIFA,Rookie Kings,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0007_Layer%20175.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0001_Layer%20181.jpg,,,,,,Nigeria,c_63276df4,,2024,Panini Donruss FIFA,,7,Benjamin Tanimu,Nigeria,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0007_Layer%20175.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0001_Layer%20181.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA 164 Victor Boniface,Victor Boniface,164,Panini Donruss FIFA,Panini,2024-25,FIFA,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0008_Layer%20174.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0002_Layer%20180.jpg,,,,,,Nigeria,c_4fd6656a,,2024,Panini Donruss FIFA,,164,Victor Boniface,Nigeria,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0008_Layer%20174.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0002_Layer%20180.jpg,,2026-02-04T01:59:04.879Z,,
2024-25 Panini Donruss FIFA 93 Kristoffer Ajer Optic-Argyle,Kristoffer Ajer,93,Panini Donruss FIFA,Panini,2024-25,FIFA,Optic-Argyle,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0009_Layer%20173.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0003_Layer%20179.jpg,,,,,,Norway,c_427ef502,,2024,Panini Donruss FIFA,,93,Kristoffer Ajer,Norway,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0009_Layer%20173.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0003_Layer%20179.jpg,,2026-02-04T01:59:04.879Z,,
2024 Topps Finest MLS 149 Bongokuhle Hlongwane Checkerboard,Bongokuhle Hlongwane,149,Topps Finest MLS,Topps,2024,MLS,Checkerboard,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0006_Layer%20125.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0002_Layer%20141.jpg,,,,,,Minnesota United FC,c_fcc21b22,,2024,Topps Finest MLS,,149,Bongokuhle Hlongwane,Minnesota United FC,MLS,,,,,,,raw,2,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0006_Layer%20125.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0002_Layer%20141.jpg,,2026-02-04T01:59:04.879Z,,
2024 Topps Finest MLS 45 Cody Baker Checkerboard,Cody Baker,45,Topps Finest MLS,Topps,2024,MLS,Checkerboard,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0006_Layer%20100.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0000_Layer%20106.jpg,,,,,,Seattle Sounders FC,c_5d69d42c,,2024,Topps Finest MLS,,45,Cody Baker,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0006_Layer%20100.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0000_Layer%20106.jpg,,2026-02-04T01:59:04.879Z,,
2024 Topps Finest MLS 145 Cody Baker Refractor,Cody Baker,145,Topps Finest MLS,Topps,2024,MLS,Refractor,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0007_Layer%2099.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0001_Layer%20105.jpg,,,,,,Seattle Sounders FC,c_7d40108d,,2024,Topps Finest MLS,,145,Cody Baker,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0007_Layer%2099.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0001_Layer%20105.jpg,,2026-02-04T01:59:04.879Z,,
2024 Topps Finest MLS 94 Lewis Morgan Checkerboard,Lewis Morgan,94,Topps Finest MLS,Topps,2024,MLS,Checkerboard,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0008_Layer%2098.jpg|https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0002_Layer%20104.jpg,,,,,,New York Red Bulls,c_fa8ba394,,2024,Topps Finest MLS,,94,Lewis Morgan,New York Red Bulls,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0008_Layer%2098.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0002_Layer%20104.jpg,,2026-02-04T01:59:04.879Z,,
